t                        x
   1.1760835216704334e-02   2.0309310928744726e-04
   1.1761435228704573e-02   2.0311012554040224e-04
   1.1762035240704813e-02   2.0312714179463869e-04
   1.1762635252705054e-02   2.0314415805016100e-04
   1.1763235264705293e-02   2.0316117430697355e-04
   1.1763835276705534e-02   2.0317819056508074e-04
   1.1764435288705773e-02   2.0319520682448696e-04
   1.1765035300706014e-02   2.0321222308519667e-04
   1.1765635312706253e-02   2.0322923934721428e-04
   1.1766235324706492e-02   2.0324625561054426e-04
   1.1766835336706733e-02   2.0326327187519108e-04
   1.1767435348706973e-02   2.0328028814115925e-04
   1.1768035360707214e-02   2.0329730440845321e-04
   1.1768635372707453e-02   2.0331432067707751e-04
   1.1769235384707694e-02   2.0333133694703669e-04
   1.1769835396707933e-02   2.0334835321833528e-04
   1.1770435408708174e-02   2.0336536949097780e-04
   1.1771035420708413e-02   2.0338238576496890e-04
   1.1771635432708653e-02   2.0339940204031306e-04
   1.1772235444708894e-02   2.0341641831701497e-04
   1.1772835456709133e-02   2.0343343459507923e-04
   1.1773435468709374e-02   2.0345045087451043e-04
   1.1774035480709613e-02   2.0346746715531322e-04
   1.1774635492709854e-02   2.0348448343749227e-04
   1.1775235504710093e-02   2.0350149972105227e-04
   1.1775835516710333e-02   2.0351851600599794e-04
   1.1776435528710574e-02   2.0353553229233390e-04
   1.1777035540710813e-02   2.0355254858006491e-04
   1.1777635552711054e-02   2.0356956486919573e-04
   1.1778235564711293e-02   2.0358658115973108e-04
   1.1778835576711534e-02   2.0360359745167571e-04
   1.1779435588711773e-02   2.0362061374503440e-04
   1.1780035600712014e-02   2.0363763003981196e-04
   1.1780635612712254e-02   2.0365464633601322e-04
   1.1781235624712493e-02   2.0367166263364299e-04
   1.1781835636712734e-02   2.0368867893270608e-04
   1.1782435648712973e-02   2.0370569523320739e-04
   1.1783035660713214e-02   2.0372271153515172e-04
   1.1783635672713453e-02   2.0373972783854403e-04
   1.1784235684713694e-02   2.0375674414338919e-04
   1.1784835696713934e-02   2.0377376044969210e-04
   1.1785435708714173e-02   2.0379077675745770e-04
   1.1786035720714414e-02   2.0380779306669098e-04
   1.1786635732714653e-02   2.0382480937739688e-04
   1.1787235744714894e-02   2.0384182568958036e-04
   1.1787835756715133e-02   2.0385884200324644e-04
   1.1788435768715374e-02   2.0387585831840009e-04
   1.1789035780715613e-02   2.0389287463504639e-04
   1.1789635792715853e-02   2.0390989095319038e-04
   1.1790235804716094e-02   2.0392690727283704e-04
   1.1790835816716333e-02   2.0394392359399154e-04
   1.1791435828716574e-02   2.0396093991665893e-04
   1.1792035840716813e-02   2.0397795624084436e-04
   1.1792635852717054e-02   2.0399497256655291e-04
   1.1793235864717293e-02   2.0401198889378967e-04
   1.1793835876717534e-02   2.0402900522255987e-04
   1.1794435888717774e-02   2.0404602155286867e-04
   1.1795035900718013e-02   2.0406303788472125e-04
   1.1795635912718254e-02   2.0408005421812281e-04
   1.1796235924718493e-02   2.0409707055307858e-04
   1.1796835936718734e-02   2.0411408688959380e-04
   1.1797435948718973e-02   2.0413110322767370e-04
   1.1798035960719214e-02   2.0414811956732360e-04
   1.1798635972719454e-02   2.0416513590854873e-04
   1.1799235984719693e-02   2.0418215225135445e-04
   1.1799835996719934e-02   2.0419916859574602e-04
   1.1800436008720173e-02   2.0421618494172880e-04
   1.1801036020720414e-02   2.0423320128930817e-04
   1.1801636032720653e-02   2.0425021763848948e-04
   1.1802236044720894e-02   2.0426723398927812e-04
   1.1802836056721134e-02   2.0428425034167949e-04
   1.1803436068721373e-02   2.0430126669569899e-04
   1.1804036080721614e-02   2.0431828305134209e-04
   1.1804636092721853e-02   2.0433529940861429e-04
   1.1805236104722094e-02   2.0435231576752100e-04
   1.1805836116722333e-02   2.0436933212806773e-04
   1.1806436128722574e-02   2.0438634849025998e-04
   1.1807036140722814e-02   2.0440336485410328e-04
   1.1807636152723055e-02   2.0442038121960316e-04
   1.1808236164723294e-02   2.0443739758676521e-04
   1.1808836176723533e-02   2.0445441395559497e-04
   1.1809436188723774e-02   2.0447143032609807e-04
   1.1810036200724013e-02   2.0448844669828007e-04
   1.1810636212724254e-02   2.0450546307214666e-04
   1.1811236224724493e-02   2.0452247944770347e-04
   1.1811836236724734e-02   2.0453949582495613e-04
   1.1812436248724974e-02   2.0455651220391036e-04
   1.1813036260725213e-02   2.0457352858457186e-04
   1.1813636272725454e-02   2.0459054496694632e-04
   1.1814236284725693e-02   2.0460756135103953e-04
   1.1814836296725934e-02   2.0462457773685720e-04
   1.1815436308726173e-02   2.0464159412440512e-04
   1.1816036320726414e-02   2.0465861051368906e-04
   1.1816636332726654e-02   2.0467562690471483e-04
   1.1817236344726893e-02   2.0469264329748827e-04
   1.1817836356727134e-02   2.0470965969201528e-04
   1.1818436368727373e-02   2.0472667608830165e-04
   1.1819036380727614e-02   2.0474369248635330e-04
   1.1819636392727853e-02   2.0476070888617609e-04
   1.1820236404728094e-02   2.0477772528777595e-04
   1.1820836416728334e-02   2.0479474169115885e-04
   1.1821436428728575e-02   2.0481175809633069e-04
   1.1822036440728814e-02   2.0482877450329749e-04
   1.1822636452729053e-02   2.0484579091206522e-04
   1.1823236464729294e-02   2.0486280732263994e-04
   1.1823836476729533e-02   2.0487982373502763e-04
   1.1824436488729774e-02   2.0489684014923437e-04
   1.1825036500730014e-02   2.0491385656526621e-04
   1.1825636512730255e-02   2.0493087298312923e-04
   1.1826236524730494e-02   2.0494788940282954e-04
   1.1826836536730733e-02   2.0496490582437324e-04
   1.1827436548730974e-02   2.0498192224776651e-04
   1.1828036560731213e-02   2.0499893867301553e-04
   1.1828636572731454e-02   2.0501595510012644e-04
   1.1829236584731694e-02   2.0503297152910549e-04
   1.1829836596731935e-02   2.0504998795995886e-04
   1.1830436608732174e-02   2.0506700439269280e-04
   1.1831036620732413e-02   2.0508402082731358e-04
   1.1831636632732654e-02   2.0510103726382745e-04
   1.1832236644732893e-02   2.0511805370224074e-04
   1.1832836656733134e-02   2.0513507014255976e-04
   1.1833436668733373e-02   2.0515208658479088e-04
   1.1834036680733614e-02   2.0516910302894039e-04
   1.1834636692733854e-02   2.0518611947501470e-04
   1.1835236704734095e-02   2.0520313592302023e-04
   1.1835836716734334e-02   2.0522015237296336e-04
   1.1836436728734573e-02   2.0523716882485057e-04
   1.1837036740734814e-02   2.0525418527868824e-04
   1.1837636752735053e-02   2.0527120173448294e-04
   1.1838236764735294e-02   2.0528821819224116e-04
   1.1838836776735534e-02   2.0530523465196935e-04
   1.1839436788735775e-02   2.0532225111367407e-04
   1.1840036800736014e-02   2.0533926757736190e-04
   1.1840636812736253e-02   2.0535628404303943e-04
   1.1841236824736494e-02   2.0537330051071320e-04
   1.1841836836736733e-02   2.0539031698038984e-04
   1.1842436848736974e-02   2.0540733345207604e-04
   1.1843036860737214e-02   2.0542434992577846e-04
   1.1843636872737455e-02   2.0544136640150376e-04
   1.1844236884737694e-02   2.0545838287925860e-04
   1.1844836896737933e-02   2.0547539935904978e-04
   1.1845436908738174e-02   2.0549241584088399e-04
   1.1846036920738413e-02   2.0550943232476799e-04
   1.1846636932738654e-02   2.0552644881070858e-04
   1.1847236944738894e-02   2.0554346529871260e-04
   1.1847836956739135e-02   2.0556048178878682e-04
   1.1848436968739374e-02   2.0557749828093813e-04
   1.1849036980739615e-02   2.0559451477517333e-04
   1.1849636992739854e-02   2.0561153127149939e-04
   1.1850237004740093e-02   2.0562854776992319e-04
   1.1850837016740334e-02   2.0564556427045167e-04
   1.1851437028740574e-02   2.0566258077309177e-04
   1.1852037040740815e-02   2.0567959727785045e-04
   1.1852637052741054e-02   2.0569661378473474e-04
   1.1853237064741295e-02   2.0571363029375168e-04
   1.1853837076741534e-02   2.0573064680490827e-04
   1.1854437088741773e-02   2.0574766331821158e-04
   1.1855037100742014e-02   2.0576467983366868e-04
   1.1855637112742254e-02   2.0578169635128671e-04
   1.1856237124742494e-02   2.0579871287107276e-04
   1.1856837136742734e-02   2.0581572939303402e-04
   1.1857437148742975e-02   2.0583274591717764e-04
   1.1858037160743214e-02   2.0584976244351081e-04
   1.1858637172743453e-02   2.0586677897204076e-04
   1.1859237184743694e-02   2.0588379550277470e-04
   1.1859837196743933e-02   2.0590081203571991e-04
   1.1860437208744174e-02   2.0591782857088366e-04
   1.1861037220744414e-02   2.0593484510827328e-04
   1.1861637232744655e-02   2.0595186164789608e-04
   1.1862237244744894e-02   2.0596887818975939e-04
   1.1862837256745135e-02   2.0598589473387063e-04
   1.1863437268745374e-02   2.0600291128023717e-04
   1.1864037280745613e-02   2.0601992782886641e-04
   1.1864637292745854e-02   2.0603694437976578e-04
   1.1865237304746094e-02   2.0605396093294282e-04
   1.1865837316746335e-02   2.0607097748840493e-04
   1.1866437328746574e-02   2.0608799404615968e-04
   1.1867037340746815e-02   2.0610501060621455e-04
   1.1867637352747054e-02   2.0612202716857714e-04
   1.1868237364747293e-02   2.0613904373325499e-04
   1.1868837376747534e-02   2.0615606030025574e-04
   1.1869437388747774e-02   2.0617307686958701e-04
   1.1870037400748015e-02   2.0619009344125642e-04
   1.1870637412748254e-02   2.0620711001527166e-04
   1.1871237424748495e-02   2.0622412659164043e-04
   1.1871837436748734e-02   2.0624114317037041e-04
   1.1872437448748975e-02   2.0625815975146937e-04
   1.1873037460749214e-02   2.0627517633494509e-04
   1.1873637472749454e-02   2.0629219292080534e-04
   1.1874237484749695e-02   2.0630920950905798e-04
   1.1874837496749934e-02   2.0632622609971079e-04
   1.1875437508750175e-02   2.0634324269277164e-04
   1.1876037520750414e-02   2.0636025928824842e-04
   1.1876637532750655e-02   2.0637727588614907e-04
   1.1877237544750894e-02   2.0639429248648148e-04
   1.1877837556751134e-02   2.0641130908925364e-04
   1.1878437568751374e-02   2.0642832569447349e-04
   1.1879037580751614e-02   2.0644534230214906e-04
   1.1879637592751855e-02   2.0646235891228840e-04
   1.1880237604752094e-02   2.0647937552489956e-04
   1.1880837616752335e-02   2.0649639213999059e-04
   1.1881437628752574e-02   2.0651340875756961e-04
   1.1882037640752813e-02   2.0653042537764477e-04
   1.1882637652753054e-02   2.0654744200022419e-04
   1.1883237664753294e-02   2.0656445862531607e-04
   1.1883837676753535e-02   2.0658147525292862e-04
   1.1884437688753774e-02   2.0659849188307006e-04
   1.1885037700754015e-02   2.0661550851574863e-04
   1.1885637712754254e-02   2.0663252515097262e-04
   1.1886237724754495e-02   2.0664954178875036e-04
   1.1886837736754734e-02   2.0666655842909010e-04
   1.1887437748754974e-02   2.0668357507200026e-04
   1.1888037760755215e-02   2.0670059171748923e-04
   1.1888637772755454e-02   2.0671760836556537e-04
   1.1889237784755695e-02   2.0673462501623715e-04
   1.1889837796755934e-02   2.0675164166951299e-04
   1.1890437808756175e-02   2.0676865832540140e-04
   1.1891037820756414e-02   2.0678567498391085e-04
   1.1891637832756654e-02   2.0680269164504992e-04
   1.1892237844756895e-02   2.0681970830882713e-04
   1.1892837856757134e-02   2.0683672497525109e-04
   1.1893437868757375e-02   2.0685374164433043e-04
   1.1894037880757614e-02   2.0687075831607373e-04
   1.1894637892757855e-02   2.0688777499048970e-04
   1.1895237904758094e-02   2.0690479166758706e-04
   1.1895837916758334e-02   2.0692180834737444e-04
   1.1896437928758575e-02   2.0693882502986066e-04
   1.1897037940758814e-02   2.0695584171505444e-04
   1.1897637952759055e-02   2.0697285840296461e-04
   1.1898237964759294e-02   2.0698987509359997e-04
   1.1898837976759535e-02   2.0700689178696936e-04
   1.1899437988759774e-02   2.0702390848308168e-04
   1.1900038000760015e-02   2.0704092518194581e-04
   1.1900638012760254e-02   2.0705794188357070e-04
   1.1901238024760494e-02   2.0707495858796532e-04
   1.1901838036760735e-02   2.0709197529513858e-04
   1.1902438048760974e-02   2.0710899200509958e-04
   1.1903038060761215e-02   2.0712600871785732e-04
   1.1903638072761454e-02   2.0714302543342085e-04
   1.1904238084761695e-02   2.0716004215179924e-04
   1.1904838096761934e-02   2.0717705887300167e-04
   1.1905438108762174e-02   2.0719407559703729e-04
   1.1906038120762415e-02   2.0721109232391526e-04
   1.1906638132762654e-02   2.0722810905364475e-04
   1.1907238144762895e-02   2.0724512578623500e-04
   1.1907838156763134e-02   2.0726214252169531e-04
   1.1908438168763375e-02   2.0727915926003492e-04
   1.1909038180763614e-02   2.0729617600126314e-04
   1.1909638192763854e-02   2.0731319274538932e-04
   1.1910238204764095e-02   2.0733020949242288e-04
   1.1910838216764334e-02   2.0734722624237318e-04
   1.1911438228764575e-02   2.0736424299524963e-04
   1.1912038240764814e-02   2.0738125975106172e-04
   1.1912638252765055e-02   2.0739827650981892e-04
   1.1913238264765294e-02   2.0741529327153072e-04
   1.1913838276765535e-02   2.0743231003620666e-04
   1.1914438288765775e-02   2.0744932680385634e-04
   1.1915038300766014e-02   2.0746634357448937e-04
   1.1915638312766255e-02   2.0748336034811534e-04
   1.1916238324766494e-02   2.0750037712474392e-04
   1.1916838336766735e-02   2.0751739390438480e-04
   1.1917438348766974e-02   2.0753441068704768e-04
   1.1918038360767215e-02   2.0755142747274231e-04
   1.1918638372767455e-02   2.0756844426147845e-04
   1.1919238384767694e-02   2.0758546105326589e-04
   1.1919838396767935e-02   2.0760247784811452e-04
   1.1920438408768174e-02   2.0761949464603415e-04
   1.1921038420768415e-02   2.0763651144703468e-04
   1.1921638432768654e-02   2.0765352825112603e-04
   1.1922238444768895e-02   2.0767054505831814e-04
   1.1922838456769135e-02   2.0768756186862104e-04
   1.1923438468769374e-02   2.0770457868204468e-04
   1.1924038480769615e-02   2.0772159549859912e-04
   1.1924638492769854e-02   2.0773861231829441e-04
   1.1925238504770095e-02   2.0775562914114067e-04
   1.1925838516770334e-02   2.0777264596714805e-04
   1.1926438528770575e-02   2.0778966279632661e-04
   1.1927038540770814e-02   2.0780667962868666e-04
   1.1927638552771055e-02   2.0782369646423838e-04
   1.1928238564771295e-02   2.0784071330299202e-04
   1.1928838576771534e-02   2.0785773014495783e-04
   1.1929438588771775e-02   2.0787474699014615e-04
   1.1930038600772014e-02   2.0789176383856733e-04
   1.1930638612772255e-02   2.0790878069023170e-04
   1.1931238624772494e-02   2.0792579754514971e-04
   1.1931838636772735e-02   2.0794281440333182e-04
   1.1932438648772975e-02   2.0795983126478844e-04
   1.1933038660773214e-02   2.0797684812953008e-04
   1.1933638672773455e-02   2.0799386499756729e-04
   1.1934238684773694e-02   2.0801088186891059e-04
   1.1934838696773935e-02   2.0802789874357062e-04
   1.1935438708774174e-02   2.0804491562155796e-04
   1.1936038720774415e-02   2.0806193250288331e-04
   1.1936638732774655e-02   2.0807894938755733e-04
   1.1937238744774894e-02   2.0809596627559076e-04
   1.1937838756775135e-02   2.0811298316699431e-04
   1.1938438768775374e-02   2.0813000006177879e-04
   1.1939038780775615e-02   2.0814701695995500e-04
   1.1939638792775854e-02   2.0816403386153382e-04
   1.1940238804776095e-02   2.0818105076652609e-04
   1.1940838816776335e-02   2.0819806767494273e-04
   1.1941438828776576e-02   2.0821508458679475e-04
   1.1942038840776815e-02   2.0823210150209301e-04
   1.1942638852777054e-02   2.0824911842084860e-04
   1.1943238864777295e-02   2.0826613534307253e-04
   1.1943838876777534e-02   2.0828315226877587e-04
   1.1944438888777775e-02   2.0830016919796976e-04
   1.1945038900778015e-02   2.0831718613066529e-04
   1.1945638912778255e-02   2.0833420306687366e-04
   1.1946238924778495e-02   2.0835122000660607e-04
   1.1946838936778734e-02   2.0836823694987379e-04
   1.1947438948778975e-02   2.0838525389668808e-04
   1.1948038960779214e-02   2.0840227084706025e-04
   1.1948638972779455e-02   2.0841928780100159e-04
   1.1949238984779694e-02   2.0843630475852353e-04
   1.1949838996779935e-02   2.0845332171963744e-04
   1.1950439008780175e-02   2.0847033868435475e-04
   1.1951039020780414e-02   2.0848735565268697e-04
   1.1951639032780655e-02   2.0850437262464561e-04
   1.1952239044780894e-02   2.0852138960024218e-04
   1.1952839056781135e-02   2.0853840657948829e-04
   1.1953439068781374e-02   2.0855542356239552e-04
   1.1954039080781615e-02   2.0857244054897552e-04
   1.1954639092781855e-02   2.0858945753923999e-04
   1.1955239104782096e-02   2.0860647453320064e-04
   1.1955839116782335e-02   2.0862349153086921e-04
   1.1956439128782574e-02   2.0864050853225749e-04
   1.1957039140782815e-02   2.0865752553737727e-04
   1.1957639152783054e-02   2.0867454254624044e-04
   1.1958239164783295e-02   2.0869155955885885e-04
   1.1958839176783535e-02   2.0870857657524447e-04
   1.1959439188783776e-02   2.0872559359540920e-04
   1.1960039200784015e-02   2.0874261061936506e-04
   1.1960639212784254e-02   2.0875962764712412e-04
   1.1961239224784495e-02   2.0877664467869835e-04
   1.1961839236784734e-02   2.0879366171409994e-04
   1.1962439248784975e-02   2.0881067875334097e-04
   1.1963039260785215e-02   2.0882769579643365e-04
   1.1963639272785456e-02   2.0884471284339013e-04
   1.1964239284785695e-02   2.0886172989422272e-04
   1.1964839296785936e-02   2.0887874694894363e-04
   1.1965439308786175e-02   2.0889576400756523e-04
   1.1966039320786414e-02   2.0891278107009986e-04
   1.1966639332786655e-02   2.0892979813655989e-04
   1.1967239344786895e-02   2.0894681520695771e-04
   1.1967839356787136e-02   2.0896383228130583e-04
   1.1968439368787375e-02   2.0898084935961676e-04
   1.1969039380787616e-02   2.0899786644190300e-04
   1.1969639392787855e-02   2.0901488352817715e-04
   1.1970239404788094e-02   2.0903190061845176e-04
   1.1970839416788335e-02   2.0904891771273950e-04
   1.1971439428788574e-02   2.0906593481105309e-04
   1.1972039440788815e-02   2.0908295191340514e-04
   1.1972639452789055e-02   2.0909996901980851e-04
   1.1973239464789296e-02   2.0911698613027593e-04
   1.1973839476789535e-02   2.0913400324482033e-04
   1.1974439488789774e-02   2.0915102036345444e-04
   1.1975039500790015e-02   2.0916803748619126e-04
   1.1975639512790254e-02   2.0918505461304369e-04
   1.1976239524790495e-02   2.0920207174402475e-04
   1.1976839536790735e-02   2.0921908887914739e-04
   1.1977439548790976e-02   2.0923610601842474e-04
   1.1978039560791215e-02   2.0925312316186985e-04
   1.1978639572791456e-02   2.0927014030949585e-04
   1.1979239584791695e-02   2.0928715746131594e-04
   1.1979839596791934e-02   2.0930417461734332e-04
   1.1980439608792175e-02   2.0932119177759123e-04
   1.1981039620792415e-02   2.0933820894207297e-04
   1.1981639632792656e-02   2.0935522611080181e-04
   1.1982239644792895e-02   2.0937224328379116e-04
   1.1982839656793136e-02   2.0938926046105445e-04
   1.1983439668793375e-02   2.0940627764260507e-04
   1.1984039680793614e-02   2.0942329482845652e-04
   1.1984639692793855e-02   2.0944031201862234e-04
   1.1985239704794095e-02   2.0945732921311610e-04
   1.1985839716794336e-02   2.0947434641195136e-04
   1.1986439728794575e-02   2.0949136361514178e-04
   1.1987039740794816e-02   2.0950838082270105e-04
   1.1987639752795055e-02   2.0952539803464285e-04
   1.1988239764795294e-02   2.0954241525098096e-04
   1.1988839776795535e-02   2.0955943247172919e-04
   1.1989439788795775e-02   2.0957644969690141e-04
   1.1990039800796016e-02   2.0959346692651140e-04
   1.1990639812796255e-02   2.0961048416057314e-04
   1.1991239824796496e-02   2.0962750139910061e-04
   1.1991839836796735e-02   2.0964451864210782e-04
   1.1992439848796976e-02   2.0966153588960874e-04
   1.1993039860797215e-02   2.0967855314161751e-04
   1.1993639872797454e-02   2.0969557039814821e-04
   1.1994239884797695e-02   2.0971258765921505e-04
   1.1994839896797935e-02   2.0972960492483220e-04
   1.1995439908798176e-02   2.0974662219501393e-04
   1.1996039920798415e-02   2.0976363946977454e-04
   1.1996639932798656e-02   2.0978065674912832e-04
   1.1997239944798895e-02   2.0979767403308963e-04
   1.1997839956799134e-02   2.0981469132167296e-04
   1.1998439968799375e-02   2.0983170861489271e-04
   1.1999039980799615e-02   2.0984872591276336e-04
   1.1999639992799856e-02   2.0986574321529950e-04
   1.2000240004800095e-02   2.0988276052251564e-04
   1.2000840016800336e-02   2.0989977783442644e-04
   1.2001440028800575e-02   2.0991679515104656e-04
   1.2002040040800814e-02   2.0993381247239070e-04
   1.2002640052801055e-02   2.0995082979847362e-04
   1.2003240064801295e-02   2.0996784712931012e-04
   1.2003840076801536e-02   2.0998486446491504e-04
   1.2004440088801775e-02   2.1000188180530325e-04
   1.2005040100802016e-02   2.1001889915048963e-04
   1.2005640112802255e-02   2.1003591650048921e-04
   1.2006240124802496e-02   2.1005293385531693e-04
   1.2006840136802735e-02   2.1006995121498786e-04
   1.2007440148802975e-02   2.1008696857951711e-04
   1.2008040160803216e-02   2.1010398594891984e-04
   1.2008640172803455e-02   2.1012100332321119e-04
   1.2009240184803696e-02   2.1013802070240636e-04
   1.2009840196803935e-02   2.1015503808652065e-04
   1.2010440208804176e-02   2.1017205547556938e-04
   1.2011040220804415e-02   2.1018907286956791e-04
   1.2011640232804655e-02   2.1020609026853164e-04
   1.2012240244804896e-02   2.1022310767247597e-04
   1.2012840256805135e-02   2.1024012508141646e-04
   1.2013440268805376e-02   2.1025714249536858e-04
   1.2014040280805615e-02   2.1027415991434797e-04
   1.2014640292805856e-02   2.1029117733837018e-04
   1.2015240304806095e-02   2.1030819476745095e-04
   1.2015840316806334e-02   2.1032521220160595e-04
   1.2016440328806575e-02   2.1034222964085093e-04
   1.2017040340806815e-02   2.1035924708520174e-04
   1.2017640352807056e-02   2.1037626453467416e-04
   1.2018240364807295e-02   2.1039328198928415e-04
   1.2018840376807536e-02   2.1041029944904760e-04
   1.2019440388807775e-02   2.1042731691398053e-04
   1.2020040400808016e-02   2.1044433438409898e-04
   1.2020640412808255e-02   2.1046135185941899e-04
   1.2021240424808495e-02   2.1047836933995670e-04
   1.2021840436808736e-02   2.1049538682572829e-04
   1.2022440448808975e-02   2.1051240431674999e-04
   1.2023040460809216e-02   2.1052942181303802e-04
   1.2023640472809455e-02   2.1054643931460871e-04
   1.2024240484809696e-02   2.1056345682147841e-04
   1.2024840496809935e-02   2.1058047433366353e-04
   1.2025440508810175e-02   2.1059749185118047e-04
   1.2026040520810416e-02   2.1061450937404582e-04
   1.2026640532810655e-02   2.1063152690227607e-04
   1.2027240544810896e-02   2.1064854443588783e-04
   1.2027840556811135e-02   2.1066556197489768e-04
   1.2028440568811376e-02   2.1068257951932238e-04
   1.2029040580811615e-02   2.1069959706917864e-04
   1.2029640592811855e-02   2.1071661462448321e-04
   1.2030240604812096e-02   2.1073363218525296e-04
   1.2030840616812335e-02   2.1075064975150477e-04
   1.2031440628812576e-02   2.1076766732325557e-04
   1.2032040640812815e-02   2.1078468490052225e-04
   1.2032640652813056e-02   2.1080170248332194e-04
   1.2033240664813295e-02   2.1081872007167165e-04
   1.2033840676813536e-02   2.1083573766558853e-04
   1.2034440688813776e-02   2.1085275526508973e-04
   1.2035040700814015e-02   2.1086977287019246e-04
   1.2035640712814256e-02   2.1088679048091399e-04
   1.2036240724814495e-02   2.1090380809727166e-04
   1.2036840736814736e-02   2.1092082571928282e-04
   1.2037440748814975e-02   2.1093784334696484e-04
   1.2038040760815216e-02   2.1095486098033527e-04
   1.2038640772815455e-02   2.1097187861941153e-04
   1.2039240784815695e-02   2.1098889626421126e-04
   1.2039840796815936e-02   2.1100591391475204e-04
   1.2040440808816175e-02   2.1102293157105153e-04
   1.2041040820816416e-02   2.1103994923312745e-04
   1.2041640832816655e-02   2.1105696690099755e-04
   1.2042240844816896e-02   2.1107398457467964e-04
   1.2042840856817135e-02   2.1109100225419165e-04
   1.2043440868817375e-02   2.1110801993955142e-04
   1.2044040880817616e-02   2.1112503763077696e-04
   1.2044640892817855e-02   2.1114205532788623e-04
   1.2045240904818096e-02   2.1115907303089737e-04
   1.2045840916818335e-02   2.1117609073982845e-04
   1.2046440928818576e-02   2.1119310845469768e-04
   1.2047040940818815e-02   2.1121012617552327e-04
   1.2047640952819056e-02   2.1122714390232346e-04
   1.2048240964819296e-02   2.1124416163511661e-04
   1.2048840976819535e-02   2.1126117937392109e-04
   1.2049440988819776e-02   2.1127819711875531e-04
   1.2050041000820015e-02   2.1129521486963778e-04
   1.2050641012820256e-02   2.1131223262658698e-04
   1.2051241024820495e-02   2.1132925038962159e-04
   1.2051841036820736e-02   2.1134626815876015e-04
   1.2052441048820976e-02   2.1136328593402144e-04
   1.2053041060821215e-02   2.1138030371542417e-04
   1.2053641072821456e-02   2.1139732150298712e-04
   1.2054241084821695e-02   2.1141433929672913e-04
   1.2054841096821936e-02   2.1143135709666915e-04
   1.2055441108822175e-02   2.1144837490282608e-04
   1.2056041120822416e-02   2.1146539271521897e-04
   1.2056641132822656e-02   2.1148241053386686e-04
   1.2057241144822897e-02   2.1149942835878890e-04
   1.2057841156823136e-02   2.1151644619000424e-04
   1.2058441168823375e-02   2.1153346402753213e-04
   1.2059041180823616e-02   2.1155048187139185e-04
   1.2059641192823855e-02   2.1156749972160268e-04
   1.2060241204824096e-02   2.1158451757818402e-04
   1.2060841216824335e-02   2.1160153544115534e-04
   1.2061441228824576e-02   2.1161855331053615e-04
   1.2062041240824816e-02   2.1163557118634597e-04
   1.2062641252825055e-02   2.1165258906860444e-04
   1.2063241264825296e-02   2.1166960695733121e-04
   1.2063841276825535e-02   2.1168662485254600e-04
   1.2064441288825776e-02   2.1170364275426858e-04
   1.2065041300826015e-02   2.1172066066251876e-04
   1.2065641312826256e-02   2.1173767857731647e-04
   1.2066241324826496e-02   2.1175469649868160e-04
   1.2066841336826735e-02   2.1177171442663420e-04
   1.2067441348826976e-02   2.1178873236119426e-04
   1.2068041360827215e-02   2.1180575030238191e-04
   1.2068641372827456e-02   2.1182276825021737e-04
   1.2069241384827695e-02   2.1183978620472084e-04
   1.2069841396827936e-02   2.1185680416591256e-04
   1.2070441408828176e-02   2.1187382213381286e-04
   1.2071041420828417e-02   2.1189084010844218e-04
   1.2071641432828656e-02   2.1190785808982094e-04
   1.2072241444828895e-02   2.1192487607796966e-04
   1.2072841456829136e-02   2.1194189407290886e-04
   1.2073441468829375e-02   2.1195891207465923e-04
   1.2074041480829616e-02   2.1197593008324145e-04
   1.2074641492829856e-02   2.1199294809867621e-04
   1.2075241504830097e-02   2.1200996612098433e-04
   1.2075841516830336e-02   2.1202698415018664e-04
   1.2076441528830575e-02   2.1204400218630408e-04
   1.2077041540830816e-02   2.1206102022935762e-04
   1.2077641552831055e-02   2.1207803827936827e-04
   1.2078241564831296e-02   2.1209505633635714e-04
   1.2078841576831536e-02   2.1211207440034537e-04
   1.2079441588831777e-02   2.1212909247135414e-04
   1.2080041600832016e-02   2.1214611054940472e-04
   1.2080641612832255e-02   2.1216312863451848e-04
   1.2081241624832496e-02   2.1218014672671676e-04
   1.2081841636832735e-02   2.1219716482602107e-04
   1.2082441648832976e-02   2.1221418293245278e-04
   1.2083041660833215e-02   2.1223120104603356e-04
   1.2083641672833456e-02   2.1224821916678499e-04
   1.2084241684833696e-02   2.1226523729472882e-04
   1.2084841696833937e-02   2.1228225542988671e-04
   1.2085441708834176e-02   2.1229927357228049e-04
   1.2086041720834415e-02   2.1231629172193206e-04
   1.2086641732834656e-02   2.1233330987886331e-04
   1.2087241744834895e-02   2.1235032804309623e-04
   1.2087841756835136e-02   2.1236734621465287e-04
   1.2088441768835376e-02   2.1238436439355535e-04
   1.2089041780835617e-02   2.1240138257982581e-04
   1.2089641792835856e-02   2.1241840077348653e-04
   1.2090241804836095e-02   2.1243541897455977e-04
   1.2090841816836336e-02   2.1245243718306787e-04
   1.2091441828836575e-02   2.1246945539903330e-04
   1.2092041840836816e-02   2.1248647362247854e-04
   1.2092641852837056e-02   2.1250349185342605e-04
   1.2093241864837297e-02   2.1252051009189852e-04
   1.2093841876837536e-02   2.1253752833791858e-04
   1.2094441888837775e-02   2.1255454659150898e-04
   1.2095041900838016e-02   2.1257156485269250e-04
   1.2095641912838255e-02   2.1258858312149203e-04
